DISTRICT,YEAR,MONTH,FORTNIGHT,MEAN_TEMP,RAINFALL,HUMIDITY,WIND_SPEED,TEMP_RISE,RAINFALL_DEFICIT,HUMIDITY_DEFICIT,WIND_EXCESS,PREDICTED_TRIGGER,SUM_INSURED,PREMIUM_RATE,FARMER_PREMIUM,GOVT_PREMIUM,TOTAL_PREMIUM,PAYOUT_AMOUNT
Akola,2023,3,1,28.28966667,5.72,24.90066667,1.319333333,0.289666667,34.28,30.09933333,0,YES,10000,0.02,20,180,200,5000
Akola,2023,3,2,27.34,9.15,37.685,2.271875,0,35.85,22.315,0,YES,10000,0.02,20,180,200,5000
Akola,2023,4,1,29.53266667,25.55,38.132,2.097333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,4,2,30.803,38.84,36.94266667,2.229333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,5,1,31.34366667,14.56,44.28466667,2.430666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,5,2,34.5284375,2.44,29.323125,3.874375,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,6,1,34.50966667,10.89,36.11466667,4.339333333,6.509666667,34.11,23.88533333,0,YES,10000,0.02,20,180,200,5000
Akola,2023,6,2,31.02433333,37.25,54.94933333,4.637333333,2.024333333,12.75,10.05066667,0,YES,10000,0.02,20,180,200,5000
Akola,2023,7,1,28.26466667,216.15,78.136,3.616666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,7,2,26.9703125,227.99,85.554375,4.283125,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,8,1,26.32933333,21.32,82.72733333,3.573333333,0,43.68,0,0,YES,10000,0.02,20,180,200,5000
Akola,2023,8,2,26.204375,55.55,83.15875,2.880625,0,14.45,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,9,1,26.36166667,80.27,84.36466667,3.207333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,9,2,26.29633333,109.42,85.50866667,1.894666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,10,1,25.584,1.07,76.57866667,1.628,0,43.93,0,0,YES,10000,0.02,20,180,200,5000
Akola,2023,10,2,24.3034375,5.08,69.266875,1.451875,0,34.92,0,0,YES,10000,0.02,20,180,200,5000
Akola,2023,11,1,23.91733333,0.02,65.138,1.675333333,0,34.98,0,0,YES,10000,0.02,20,180,200,5000
Akola,2023,11,2,22.845,83.48,72.21466667,1.846666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Akola,2023,12,1,21.86666667,2.69,74.958,1.758,0,22.31,0,0,YES,10000,0.02,20,180,200,5000
Akola,2023,12,2,20.0584375,0,61.805625,1.674375,0,20,0,0,NO,10000,0.02,20,180,200,0
Akola,2024,1,1,22.784,0.56,60.69866667,2.098,0.784,19.44,0,0,NO,10000,0.02,20,180,200,0
Akola,2024,1,2,21.6825,0,36.480625,1.631875,0,25,3.519375,0,YES,10000,0.02,20,180,200,5000
Akola,2024,2,1,25.002,0.2,33.48933333,1.715333333,0.002,29.8,11.51066667,0,YES,10000,0.02,20,180,200,5000
Akola,2024,2,2,26.38928571,6.07,32.04785714,1.923571429,0.389285714,28.93,17.95214286,0,YES,10000,0.02,20,180,200,5000
Akola,2024,3,1,27.34233333,0.87,25.07266667,2.086666667,0,39.13,29.92733333,0,YES,10000,0.02,20,180,200,5000
Akola,2024,3,2,30.9940625,3.51,23.79,1.6225,1.9940625,41.49,36.21,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,1,1,20.16166667,0,27.75666667,1.526,0,20,7.243333333,0,NO,10000,0.02,20,180,200,0
Amravati,2019,1,2,20.39375,3.78,28.5125,1.828125,0,21.22,11.4875,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,2,1,22.561,0.5,28.248,2.238666667,0,29.5,16.752,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,2,2,25.925,0.71,24.94846154,2.328461538,0,34.29,25.05153846,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,3,1,27.04633333,0.72,24.17933333,2.274666667,0,39.28,30.82066667,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,3,2,30.4975,1.69,18.485625,2.190625,1.4975,43.31,41.514375,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,4,1,33.58433333,0.49,15.18333333,2.203333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,4,2,34.10133333,6.92,19.61,2.141333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,5,1,34.82866667,0.01,20.08733333,3.836,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,5,2,36.564375,0.26,20.97375,3.85375,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,6,1,37.20633333,12.1,30.28,3.859333333,9.206333333,32.9,29.72,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,6,2,32.116,87.24,57.288,3.412,3.116,0,7.712,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,7,1,27.87266667,67.45,78.26666667,4.299333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,7,2,28.2890625,225.34,78.36125,3.619375,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,8,1,25.89033333,157.84,88.49733333,4.048666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,8,2,26.0246875,101.61,87.34,2.94875,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,9,1,25.82666667,120.79,91.132,3.136,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,9,2,25.88966667,133.97,89.556,1.841333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,10,1,24.946,4.22,81.562,1.358666667,0,40.78,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,10,2,23.69625,64.59,86.91375,1.719375,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,11,1,22.95133333,9.08,82.00133333,1.322,0,25.92,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,11,2,20.70566667,0,79.20266667,1.383333333,0,30,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2019,12,1,20.73433333,5.92,77.24733333,1.569333333,0,19.08,0,0,NO,10000,0.02,20,180,200,0
Amravati,2019,12,2,18.993125,5.93,70.823125,1.869375,0,14.07,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,1,1,18.11966667,21.64,69.12666667,1.988,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,1,2,20.215625,0.04,61.150625,1.885,0,24.96,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,2,1,21.09533333,3.88,59.186,2.046666667,0,26.12,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,2,2,24.65607143,0.24,32.995,1.94,0,34.76,17.005,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,3,1,26.15433333,6.72,31.136,2.500666667,0,33.28,23.864,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,3,2,28.15,31.37,43.059375,1.650625,0,13.63,16.940625,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,4,1,31.84866667,2.27,25.87133333,1.886666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,4,2,34.12366667,3.09,21.80266667,2.294,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,5,1,35.40766667,13.71,25.69066667,2.224666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,5,2,35.925625,4.89,23.880625,3.5525,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,6,1,29.467,110.12,65.186,3.170666667,1.467,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,6,2,29.16666667,74.12,73.18933333,2.42,0.166666667,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,7,1,28.124,158.89,80.16933333,2.522666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,7,2,27.4365625,138.6,83.3375,1.650625,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,8,1,26.99166667,155.03,86.64533333,2.906666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,8,2,25.7828125,167.01,89.90875,3.21625,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,9,1,26.86233333,73.91,83.18533333,1.148666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,9,2,26.60033333,68.41,86.93066667,1.706666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,10,1,25.58466667,29.89,84.234,1.778666667,0,15.11,0,0,NO,10000,0.02,20,180,200,0
Amravati,2020,10,2,25.010625,11.2,75.809375,1.206875,0,28.8,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,11,1,21.45766667,0,68.33066667,1.594,0,35,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,11,2,22.44733333,5.62,70.79933333,1.808,0,24.38,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,12,1,21.56366667,1.42,63.94533333,1.640666667,0,23.58,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2020,12,2,19.749375,0,55.59875,1.651875,0,20,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,1,1,22.945,0.97,51.78866667,1.966,0.945,19.03,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,1,2,22.8896875,0.58,32.674375,1.76375,0,24.42,7.325625,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,2,1,23.02733333,0.01,23.69466667,1.655333333,0,29.99,21.30533333,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,2,2,25.75192308,2.66,30.76692308,1.848461538,0,32.34,19.23307692,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,3,1,28.612,0.71,19.406,1.632666667,0.612,39.29,35.594,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,3,2,30.0128125,19.6,30.17875,1.885625,1.0128125,25.4,29.82125,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,4,1,32.15466667,6.9,18.36466667,1.620666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,4,2,33.141,0.42,21.24933333,1.776666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,5,1,34.37433333,11.48,29.33333333,2.454,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,5,2,33.0959375,26.33,44.6225,4.09375,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,6,1,29.95666667,152.22,66.09866667,3.168666667,1.956666667,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,6,2,27.71266667,65.5,78.04066667,3.413333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,7,1,28.64233333,99.58,75.908,2.508,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,7,2,27.0559375,163.7,84.253125,3.631875,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,8,1,26.483,12.14,82.82466667,2.951333333,0,52.86,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,8,2,26.8259375,149.39,85.258125,2.125,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,9,1,26.50933333,231,88.30466667,2.152666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,9,2,26.31166667,98.66,87.89933333,2.046666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,10,1,26.30366667,73.34,80.81866667,1.058,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,10,2,22.55125,38.31,75.576875,1.590625,0,1.69,0,0,NO,10000,0.02,20,180,200,0
Amravati,2021,11,1,21.22733333,0.1,77.358,1.613333333,0,34.9,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,11,2,22.83733333,7.57,77.42466667,1.777333333,0,22.43,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,12,1,20.296,0.09,69.57866667,1.604,0,24.91,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2021,12,2,19.2275,7.93,62.3175,1.4325,0,12.07,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,1,1,19.75166667,20.96,72.98933333,1.793333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,1,2,18.6046875,0.08,51.648125,1.658125,0,24.92,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,2,1,20.899,0.18,37.352,1.737333333,0,29.82,7.648,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,2,2,25.38346154,2.83,35.07230769,1.978461538,0,32.17,14.92769231,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,3,1,28.228,1.05,25.37266667,1.762,0.228,38.95,29.62733333,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,3,2,32.4096875,0,15.8425,2.2525,3.4096875,45,44.1575,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,4,1,33.94366667,0.01,14.212,2.060666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,4,2,35.34266667,0.08,16.10266667,2.858,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,5,1,36.34566667,0.48,20.636,3.131333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,5,2,35.0803125,7.23,32.101875,3.9925,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,6,1,34.40566667,33.48,38.304,4.162666667,6.405666667,11.52,21.696,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,6,2,28.67,135.89,75.55066667,2.35,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,7,1,26.643,309.74,87.13533333,3.886666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,7,2,25.8384375,238.97,89.3675,3.139375,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,8,1,25.96533333,209.81,90.35666667,2.838,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,8,2,25.803125,50.26,87.8025,2.82625,0,19.74,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,9,1,26.468,193.01,87.95733333,1.803333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,9,2,25.62433333,34.5,87.15466667,2.320666667,0,15.5,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,10,1,25.408,73.78,86.76066667,2.084,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,10,2,22.695625,13.21,77.81375,1.45375,0,26.79,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,11,1,21.66633333,0,74.94133333,1.212666667,0,35,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,11,2,19.52133333,0,65.38133333,1.352666667,0,30,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2022,12,1,21.176,6.59,69.402,1.641333333,0,18.41,0,0,NO,10000,0.02,20,180,200,0
Amravati,2022,12,2,21.9796875,0.25,60.6475,1.48875,0,19.75,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,1,1,19.876,0.71,48.70333333,1.674,0,19.29,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,1,2,23.1396875,0.1,47.68125,2.074375,0.1396875,24.9,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,2,1,23.825,0,20.39266667,1.834,0,30,24.60733333,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,2,2,26.79269231,0,18.07538462,1.784615385,0.792692308,35,31.92461538,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,3,1,28.39933333,1.97,23.63066667,1.357333333,0.399333333,38.03,31.36933333,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,3,2,27.3615625,12.69,37.61625,2.1675,0,32.31,22.38375,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,4,1,30.195,19.27,34.58866667,2.298666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,4,2,30.75666667,52.14,38.88266667,2.098,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,5,1,31.11766667,18.98,45.584,2.22,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,5,2,34.9071875,3.45,29.1925,3.680625,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,6,1,35.33866667,11.74,33.23466667,4.088666667,7.338666667,33.26,26.76533333,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,6,2,30.89566667,73.47,58.846,4.291333333,1.895666667,0,6.154,0,NO,10000,0.02,20,180,200,0
Amravati,2023,7,1,28.37966667,184.25,79.41266667,3.252666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,7,2,27.2425,237.21,87.05125,3.805,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,8,1,26.12233333,31.81,85.09333333,3.591333333,0,33.19,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,8,2,26.244375,76.2,84.879375,2.9275,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,9,1,26.54633333,116.72,86.18,2.836666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,9,2,26.40733333,129.66,85.29866667,1.788,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,10,1,25.53166667,0.67,77.09333333,1.621333333,0,44.33,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,10,2,23.5184375,7.5,72.97875,1.410625,0,32.5,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,11,1,23.401,0,67.51666667,1.608666667,0,35,0,0,YES,10000,0.02,20,180,200,5000
Amravati,2023,11,2,22.106,62.61,73.61133333,1.769333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,12,1,21.57233333,5.18,74.354,1.733333333,0,19.82,0,0,NO,10000,0.02,20,180,200,0
Amravati,2023,12,2,19.5275,0,61.97375,1.563125,0,20,0,0,NO,10000,0.02,20,180,200,0
Amravati,2024,1,1,21.82566667,2.96,64.18266667,1.949333333,0,17.04,0,0,NO,10000,0.02,20,180,200,0
Amravati,2024,1,2,21.05125,0.18,39.176875,1.81375,0,24.82,0.823125,0,YES,10000,0.02,20,180,200,5000
Amravati,2024,2,1,24.89033333,1.75,34.86266667,1.88,0,28.25,10.13733333,0,YES,10000,0.02,20,180,200,5000
Amravati,2024,2,2,26.19464286,5,33.32857143,1.947857143,0.194642857,30,16.67142857,0,YES,10000,0.02,20,180,200,5000
Amravati,2024,3,1,27.37,1.65,24.45133333,2.206,0,38.35,30.54866667,0,YES,10000,0.02,20,180,200,5000
Amravati,2024,3,2,30.6996875,7.16,26.8575,1.663125,1.6996875,37.84,33.1425,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,1,1,20.675,0,21.842,1.635333333,0,20,13.158,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,1,2,20.19125,0,28.675625,2.10875,0,25,11.324375,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,2,1,22.63966667,0,31.25866667,2.283333333,0,30,13.74133333,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,2,2,25.40115385,0.31,24.37692308,2.173076923,0,34.69,25.62307692,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,3,1,25.847,0,25.09866667,2.276,0,40,29.90133333,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,3,2,29.5440625,0,17.50875,2.115625,0.5440625,45,42.49125,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,4,1,31.745,1.94,20.05666667,2.331333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,4,2,32.314,1.88,21.20266667,2.907333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,5,1,31.87766667,0,28.92133333,3.612,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,5,2,33.566875,0.03,27.120625,3.928125,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,6,1,33.448,10.7,40.004,4.103333333,5.448,34.3,19.996,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,6,2,29.75233333,90.81,62.672,4.002666667,0.752333333,0,2.328,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,7,1,26.72,85.69,78.19266667,4.683333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,7,2,26.809375,112.21,79.555,3.799375,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,8,1,25.62133333,93.6,84.60866667,4.723333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,8,2,25.8053125,59.39,81.5275,2.946875,0,10.61,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,9,1,25.41433333,88.65,86.6,3.157333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,9,2,25.53533333,129.18,86.08866667,1.989333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,10,1,24.56833333,18.55,81.69133333,1.563333333,0,26.45,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,10,2,23.3884375,125.84,87.300625,2.0525,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,11,1,22.723,27.41,82.648,1.551333333,0,7.59,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2019,11,2,20.668,0,80.72066667,1.667333333,0,30,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,12,1,20.844,0.98,78.536,1.760666667,0,24.02,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2019,12,2,19.835,3.68,75.2825,2.01375,0,16.32,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,1,1,19.31166667,0.83,67.66,1.930666667,0,19.17,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,1,2,20.5878125,0,59.5975,1.848125,0,25,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,2,1,22.42066667,0.67,54.084,2.260666667,0,29.33,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,2,2,24.98428571,0,29.04,1.961428571,0,35,20.96,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,3,1,25.297,0.85,33.99333333,2.406,0,39.15,21.00666667,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,3,2,28.4778125,31.74,37.5475,1.7725,0,13.26,22.4525,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,4,1,30.33666667,0.51,28.10333333,1.81,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,4,2,32.67966667,0,23.844,2.547333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,5,1,33.514,11.69,28.55466667,2.554666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,5,2,33.3875,1.07,32.349375,4.01625,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,6,1,27.64033333,171.76,68.818,3.174,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,6,2,27.64533333,98.77,77.878,2.32,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,7,1,26.54533333,109.17,82.15466667,3.42,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,7,2,26.24,163.08,83.37875,2.01875,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,8,1,25.84666667,110.06,86.60733333,3.500666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,8,2,24.9009375,98.19,88.956875,3.5125,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,9,1,25.877,143.14,85.206,1.558666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,9,2,25.06733333,122.89,89.89933333,2.166,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,10,1,24.67266667,56.32,85.57133333,1.938666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,10,2,24.30375,78.11,81.0575,1.34,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2020,11,1,21.01766667,0,74.94333333,1.507333333,0,35,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,11,2,21.65033333,3.85,78.428,1.678,0,26.15,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,12,1,20.308,1.59,70.66466667,1.557333333,0,23.41,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2020,12,2,19.1484375,0,65.034375,1.60375,0,20,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,1,1,22.235,7.17,68.09933333,1.655333333,0.235,12.83,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,1,2,22.1584375,0,49.0575,1.41125,0,25,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,2,1,22.30866667,0,28.88266667,1.566,0,30,16.11733333,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,2,2,25.20923077,3.05,35.23076923,1.859230769,0,31.95,14.76923077,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,3,1,28.12266667,0.02,19.73333333,1.318,0.122666667,39.98,35.26666667,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,3,2,29.5753125,7.52,25.2875,1.818125,0.5753125,37.48,34.7125,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,4,1,30.86066667,2.58,23.93266667,1.823333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,4,2,31.57133333,0.96,24.918,2.141333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,5,1,32.10066667,9.81,36.234,2.108,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,5,2,30.8,31.37,53.363125,4.728125,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,6,1,28.652,102.43,70.416,3.229333333,0.652,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,6,2,27.18033333,57.7,75.974,3.804,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,7,1,27.846,95.2,73.786,2.967333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,7,2,26.5221875,61.48,80.44625,4.638125,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,8,1,27.19566667,10.81,74.13333333,3.498,0,54.19,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,8,2,25.928125,125.37,81.6975,2.4625,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,9,1,25.81733333,173.51,86.23,2.858666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,9,2,25.01066667,161.92,86.67,2.448666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,10,1,25.26366667,61.39,84.61,1.228666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,10,2,22.0975,34.19,76.180625,1.599375,0,5.81,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,11,1,21.308,0.65,79.93666667,1.798666667,0,34.35,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,11,2,22.80266667,7.19,81.88933333,1.966666667,0,22.81,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2021,12,1,19.95666667,6.31,78.25866667,1.734666667,0,18.69,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2021,12,2,19.2975,6.97,67.006875,1.5375,0,13.03,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2022,1,1,20.038,1.9,71.38933333,1.944,0,18.1,0,0,NO,10000,0.02,20,180,200,0
Aurangabad,2022,1,2,19.095,0,50.30375,1.809375,0,25,0,0,YES,10000,0.02,20,180,200,5000
Aurangabad,2022,2,1,21.70166667,0,34.49266667,1.606,0,30,10.50733333,0,YES,10000,0.02,20,180,200,5000
